File Name,Number of trades,Number of positive trades,Number of negative trades,Total profit,Total turnover
BANKNIFTY19APR1825200CE_2018-04-13.csv,5,2,3,-33.75,32883.75
BANKNIFTY19APR1825200PE_2018-04-13.csv,11,3,8,-819.0,58252.5
BANKNIFTY19APR1825300CE_2018-04-13.csv,6,2,4,-474.75,28962.75
BANKNIFTY19APR1825300PE_2018-04-13.csv,8,0,8,-1809.0,57991.5
BANKNIFTY19APR1825400CE_2018-04-13.csv,7,2,5,-213.75,27185.25
BANKNIFTY19APR1825400PE_2018-04-13.csv,10,2,8,-1338.0,86844.0
BANKNIFTY19APR1825500CE_2018-04-13.csv,8,4,4,94.5,23548.5
BANKNIFTY19APR1825500PE_2018-04-13.csv,11,4,7,-315.75,112829.25
BANKNIFTY19APR1825600CE_2018-04-13.csv,7,3,4,4.5,14872.5
BANKNIFTY19APR1825700CE_2018-04-13.csv,10,4,6,-84.75,13449.0
BANKNIFTY19APR1825800CE_2018-04-13.csv,8,3,5,-1.5,7267.5
BANKNIFTY19APR1825900CE_2018-04-13.csv,8,4,4,51.75,5193.75
BANKNIFTY19APR1824300PE_2018-04-16.csv,16,8,8,39.75,5397.75
BANKNIFTY19APR1824400PE_2018-04-16.csv,15,5,10,-41.25,6759.75
BANKNIFTY19APR1824500PE_2018-04-16.csv,13,4,9,-78.75,7328.25
BANKNIFTY19APR1824600PE_2018-04-16.csv,12,4,8,-30.0,9711.0
BANKNIFTY19APR1824700PE_2018-04-16.csv,12,4,8,-76.5,13431.0
BANKNIFTY19APR1824800PE_2018-04-16.csv,13,3,10,-352.5,19450.5
BANKNIFTY19APR1824900PE_2018-04-16.csv,9,2,7,-339.75,17724.75
BANKNIFTY19APR1825000CE_2018-04-16.csv,8,3,5,66.75,72306.75
BANKNIFTY19APR1825000PE_2018-04-16.csv,12,4,8,-77.25,36305.25
BANKNIFTY19APR1825100CE_2018-04-16.csv,7,3,4,219.75,52689.75
BANKNIFTY19APR1825100PE_2018-04-16.csv,9,3,6,-180.0,36852.0
BANKNIFTY19APR1825200CE_2018-04-16.csv,10,5,5,820.5,53584.5
BANKNIFTY19APR1825200PE_2018-04-16.csv,6,2,4,-178.5,35088.0
BANKNIFTY19APR1825300CE_2018-04-16.csv,9,5,4,611.25,36527.25
BANKNIFTY19APR1825300PE_2018-04-16.csv,9,2,7,-879.75,57546.75
BANKNIFTY19APR1825400CE_2018-04-16.csv,7,4,3,371.25,20168.25
BANKNIFTY19APR1825400PE_2018-04-16.csv,13,3,10,-1452.75,109128.75
BANKNIFTY19APR1825500CE_2018-04-16.csv,10,4,6,17.25,21498.0
BANKNIFTY19APR1825600CE_2018-04-16.csv,14,6,8,68.25,19633.5
BANKNIFTY19APR1825700CE_2018-04-16.csv,11,5,6,84.0,9123.0
BANKNIFTY19APR1824900PE_2018-04-17.csv,8,3,5,32.25,6600.75
BANKNIFTY19APR1825000CE_2018-04-17.csv,11,5,6,645.75,115101.75
BANKNIFTY19APR1825000PE_2018-04-17.csv,7,2,5,0.0,9845.25
BANKNIFTY19APR1825100CE_2018-04-17.csv,9,4,5,17.25,74109.75
BANKNIFTY19APR1825100PE_2018-04-17.csv,6,3,3,217.5,12130.5
BANKNIFTY19APR1825200CE_2018-04-17.csv,10,4,6,-26.25,61193.25
BANKNIFTY19APR1825200PE_2018-04-17.csv,6,4,2,564.0,16702.5
BANKNIFTY19APR1825300CE_2018-04-17.csv,10,3,7,-496.5,44203.5
BANKNIFTY19APR1825300PE_2018-04-17.csv,9,4,5,497.25,36702.75
BANKNIFTY19APR1825400CE_2018-04-17.csv,8,3,5,-84.75,25393.5
BANKNIFTY19APR1825400PE_2018-04-17.csv,9,3,6,104.25,51086.25
BANKNIFTY19APR1825500CE_2018-04-17.csv,12,5,7,58.5,22744.5
BANKNIFTY19APR1825500PE_2018-04-17.csv,12,4,8,-282.75,93362.25
BANKNIFTY19APR1825600CE_2018-04-17.csv,8,3,5,-23.25,8540.25
BANKNIFTY19APR1825700CE_2018-04-17.csv,10,5,5,88.5,5794.5
BANKNIFTY19APR1825000CE_2018-04-18.csv,12,3,9,-1010.25,101532.75
BANKNIFTY19APR1825100CE_2018-04-18.csv,10,3,7,-1124.25,69074.25
BANKNIFTY19APR1825100PE_2018-04-18.csv,9,6,3,411.0,9381.0
BANKNIFTY19APR1825200CE_2018-04-18.csv,8,2,6,-369.75,36929.25
BANKNIFTY19APR1825200PE_2018-04-18.csv,9,4,5,-74.25,18351.75
BANKNIFTY19APR1825300CE_2018-04-18.csv,10,2,8,-503.25,27890.25
BANKNIFTY19APR1825300PE_2018-04-18.csv,9,6,3,851.25,29594.25
BANKNIFTY19APR1825400CE_2018-04-18.csv,7,2,5,-170.25,12412.5
BANKNIFTY19APR1825400PE_2018-04-18.csv,8,3,5,-417.75,43478.25
BANKNIFTY19APR1825500CE_2018-04-18.csv,4,0,4,-234.75,3701.25
BANKNIFTY19APR1825500PE_2018-04-18.csv,11,5,6,1191.0,87019.5
BANKNIFTY19APR1825600CE_2018-04-18.csv,10,5,5,66.0,4335.0
BANKNIFTY19APR1825600PE_2018-04-18.csv,10,4,6,985.5,105924.75
BANKNIFTY19APR1824900CE_2018-04-19.csv,16,7,9,354.75,105281.25
BANKNIFTY19APR1825000CE_2018-04-19.csv,11,4,7,-55.5,42070.5
BANKNIFTY19APR1825000PE_2018-04-19.csv,18,9,9,4.5,5190.75
BANKNIFTY19APR1825100CE_2018-04-19.csv,10,5,5,96.0,17569.5
BANKNIFTY19APR1825100PE_2018-04-19.csv,14,6,8,-91.5,12804.0
BANKNIFTY19APR1825200CE_2018-04-19.csv,17,10,7,79.5,8144.25
BANKNIFTY19APR1825200PE_2018-04-19.csv,12,1,11,-996.75,30806.25
BANKNIFTY19APR1825300CE_2018-04-19.csv,19,11,8,9.0,2294.25
BANKNIFTY19APR1825300PE_2018-04-19.csv,13,2,11,-1596.75,67784.25
BANKNIFTY19APR1825400PE_2018-04-19.csv,13,5,8,150.75,104891.25
BANKNIFTY26APR1824100PE_2018-04-20.csv,15,4,11,-71.25,10604.25
BANKNIFTY26APR1824200PE_2018-04-20.csv,12,4,8,29.25,10755.0
BANKNIFTY26APR1824300PE_2018-04-20.csv,13,4,9,-45.75,14081.25
BANKNIFTY26APR1824400PE_2018-04-20.csv,12,5,7,98.25,16685.25
BANKNIFTY26APR1824500PE_2018-04-20.csv,12,6,6,275.25,21798.75
BANKNIFTY26APR1824600PE_2018-04-20.csv,11,3,8,-178.5,25866.75
BANKNIFTY26APR1824700PE_2018-04-20.csv,9,3,6,-11.25,27527.25
BANKNIFTY26APR1824800CE_2018-04-20.csv,9,3,6,-208.5,72414.0
BANKNIFTY26APR1824800PE_2018-04-20.csv,11,4,7,56.25,42296.25
BANKNIFTY26APR1824900CE_2018-04-20.csv,8,2,6,-414.75,48246.75
BANKNIFTY26APR1824900PE_2018-04-20.csv,9,2,7,-463.5,43990.5
BANKNIFTY26APR1825000CE_2018-04-20.csv,6,3,3,303.0,27603.0
BANKNIFTY26APR1825000PE_2018-04-20.csv,8,0,8,-1484.25,48306.75
BANKNIFTY26APR1825100CE_2018-04-20.csv,8,4,4,245.25,28341.75
BANKNIFTY26APR1825100PE_2018-04-20.csv,7,1,6,-961.5,55986.0
BANKNIFTY26APR1825200CE_2018-04-20.csv,7,3,4,55.5,16350.0
BANKNIFTY26APR1825200PE_2018-04-20.csv,9,4,5,589.5,91260.75
BANKNIFTY26APR1825300CE_2018-04-20.csv,10,5,5,118.5,17130.0
BANKNIFTY26APR1825400CE_2018-04-20.csv,9,6,3,201.75,9902.25
BANKNIFTY26APR1825500CE_2018-04-20.csv,10,4,6,14.25,7257.75
BANKNIFTY26APR1825600CE_2018-04-20.csv,17,7,10,21.0,7818.0
BANKNIFTY26APR1824300PE_2018-04-23.csv,19,5,14,-99.0,10627.5
BANKNIFTY26APR1824400PE_2018-04-23.csv,14,3,11,-89.25,10113.75
BANKNIFTY26APR1824500PE_2018-04-23.csv,16,6,10,75.0,16516.5
BANKNIFTY26APR1824600PE_2018-04-23.csv,12,5,7,155.25,16704.75
BANKNIFTY26APR1824700CE_2018-04-23.csv,11,5,6,926.25,107842.5
BANKNIFTY26APR1824700PE_2018-04-23.csv,10,2,8,-432.0,17644.5
BANKNIFTY26APR1824800CE_2018-04-23.csv,11,7,4,2032.5,83850.0
BANKNIFTY26APR1824800PE_2018-04-23.csv,8,2,6,-483.0,22147.5
BANKNIFTY26APR1824900CE_2018-04-23.csv,9,4,5,255.75,52107.75
BANKNIFTY26APR1824900PE_2018-04-23.csv,10,2,8,-933.75,38879.25
BANKNIFTY26APR1825000CE_2018-04-23.csv,10,6,4,585.0,39469.5
BANKNIFTY26APR1825000PE_2018-04-23.csv,9,4,5,422.25,47583.75
BANKNIFTY26APR1825100CE_2018-04-23.csv,6,2,4,-216.75,17970.75
BANKNIFTY26APR1825100PE_2018-04-23.csv,11,2,9,-1676.25,82800.75
BANKNIFTY26APR1825200CE_2018-04-23.csv,9,5,4,203.25,17138.25
BANKNIFTY26APR1825200PE_2018-04-23.csv,11,3,8,-1453.5,99624.0
BANKNIFTY26APR1825300CE_2018-04-23.csv,9,4,5,-5.25,11261.25
BANKNIFTY26APR1825400CE_2018-04-23.csv,12,4,8,-54.0,9291.75
BANKNIFTY26APR1825500CE_2018-04-23.csv,15,7,8,2.25,7562.25
BANKNIFTY26APR1824500PE_2018-04-24.csv,13,4,9,-33.75,5805.75
BANKNIFTY26APR1824600PE_2018-04-24.csv,11,4,7,-5.25,7364.25
BANKNIFTY26APR1824700CE_2018-04-24.csv,7,2,5,-871.5,73132.5
BANKNIFTY26APR1824700PE_2018-04-24.csv,8,3,5,-2.25,8878.5
BANKNIFTY26APR1824800CE_2018-04-24.csv,7,3,4,17.25,57927.0
BANKNIFTY26APR1824800PE_2018-04-24.csv,9,2,7,-198.0,16242.0
BANKNIFTY26APR1824900CE_2018-04-24.csv,5,2,3,-117.0,30135.75
BANKNIFTY26APR1824900PE_2018-04-24.csv,7,2,5,-105.0,19419.0
BANKNIFTY26APR1825000CE_2018-04-24.csv,9,3,6,-183.0,34315.5
BANKNIFTY26APR1825000PE_2018-04-24.csv,9,4,5,234.75,35294.25
BANKNIFTY26APR1825100CE_2018-04-24.csv,9,1,8,-648.0,22812.0
BANKNIFTY26APR1825100PE_2018-04-24.csv,7,4,3,753.75,39632.25
BANKNIFTY26APR1825200CE_2018-04-24.csv,8,2,6,-257.25,13920.0
BANKNIFTY26APR1825200PE_2018-04-24.csv,6,2,4,-339.75,48241.5
BANKNIFTY26APR1825300CE_2018-04-24.csv,10,2,8,-214.5,9742.5
BANKNIFTY26APR1825300PE_2018-04-24.csv,9,4,5,827.25,92004.75
BANKNIFTY26APR1825400CE_2018-04-24.csv,14,4,10,-62.25,8150.25
BANKNIFTY26APR1824700CE_2018-04-25.csv,9,3,6,-290.25,52478.25
BANKNIFTY26APR1824700PE_2018-04-25.csv,9,4,5,79.5,9980.25
BANKNIFTY26APR1824800CE_2018-04-25.csv,8,3,5,235.5,32169.0
BANKNIFTY26APR1824800PE_2018-04-25.csv,7,3,4,-39.0,16684.5
BANKNIFTY26APR1824900CE_2018-04-25.csv,9,4,5,204.0,19600.5
BANKNIFTY26APR1824900PE_2018-04-25.csv,6,1,5,-480.75,22089.75
BANKNIFTY26APR1825000CE_2018-04-25.csv,10,2,8,-197.25,14280.0
BANKNIFTY26APR1825000PE_2018-04-25.csv,5,1,4,-702.75,27842.25
BANKNIFTY26APR1825100CE_2018-04-25.csv,12,4,8,16.5,8400.0
BANKNIFTY26APR1825100PE_2018-04-25.csv,8,3,5,-17.25,67103.25
BANKNIFTY26APR1825200CE_2018-04-25.csv,14,4,10,9.0,5578.5
BANKNIFTY26APR1825200PE_2018-04-25.csv,8,5,3,1926.0,90156.0
BANKNIFTY26APR1824500CE_2018-04-26.csv,10,4,6,352.5,93589.5
BANKNIFTY26APR1824600CE_2018-04-26.csv,14,5,9,-474.0,92392.5
BANKNIFTY26APR1824700CE_2018-04-26.csv,8,2,6,-392.25,28419.75
BANKNIFTY26APR1824700PE_2018-04-26.csv,18,12,6,-61.5,4332.75
BANKNIFTY26APR1824800CE_2018-04-26.csv,6,1,5,-295.5,9784.5
BANKNIFTY26APR1824800PE_2018-04-26.csv,14,8,6,77.25,12501.0
BANKNIFTY26APR1824900CE_2018-04-26.csv,12,5,7,168.0,9412.5
BANKNIFTY26APR1824900PE_2018-04-26.csv,9,2,7,-124.5,17123.25
BANKNIFTY26APR1825000PE_2018-04-26.csv,9,3,6,-486.0,43389.75
BANKNIFTY26APR1825100PE_2018-04-26.csv,13,5,8,-1029.75,93107.25
BANKNIFTY03MAY1824600PE_2018-04-27.csv,13,5,8,-22.5,5299.5
BANKNIFTY03MAY1824700PE_2018-04-27.csv,8,1,7,-153.75,4713.75
BANKNIFTY03MAY1824800CE_2018-04-27.csv,7,5,2,3023.25,113030.25
BANKNIFTY03MAY1824800PE_2018-04-27.csv,8,2,6,-82.5,5917.5
BANKNIFTY03MAY1824900CE_2018-04-27.csv,7,5,2,2793.0,93810.0
BANKNIFTY03MAY1824900PE_2018-04-27.csv,7,0,7,-285.0,7433.25
BANKNIFTY03MAY1825000CE_2018-04-27.csv,8,6,2,2526.75,93267.0
BANKNIFTY03MAY1825000PE_2018-04-27.csv,7,1,6,-502.5,11916.75
BANKNIFTY03MAY1825100CE_2018-04-27.csv,9,7,2,2529.0,82863.0
BANKNIFTY03MAY1825100PE_2018-04-27.csv,7,3,4,-38.25,13968.75
BANKNIFTY03MAY1825200CE_2018-04-27.csv,9,6,3,1376.25,58203.75
BANKNIFTY03MAY1825200PE_2018-04-27.csv,10,2,8,-732.0,30649.5
BANKNIFTY03MAY1825300CE_2018-04-27.csv,7,4,3,633.0,37168.5
BANKNIFTY03MAY1825300PE_2018-04-27.csv,10,2,8,-1185.75,46405.5
BANKNIFTY03MAY1825400CE_2018-04-27.csv,7,4,3,352.5,23434.5
BANKNIFTY03MAY1825400PE_2018-04-27.csv,10,1,9,-1938.0,66456.75
BANKNIFTY03MAY1825500CE_2018-04-27.csv,11,7,4,582.75,26918.25
BANKNIFTY03MAY1825500PE_2018-04-27.csv,11,1,10,-3101.25,94602.75
BANKNIFTY03MAY1825600CE_2018-04-27.csv,10,6,4,380.25,17115.75
BANKNIFTY03MAY1825700CE_2018-04-27.csv,10,5,5,136.5,10918.5
BANKNIFTY03MAY1825800CE_2018-04-27.csv,14,6,8,-2.25,9294.0
BANKNIFTY03MAY1825100PE_2018-04-30.csv,6,1,5,-26.25,2595.75
BANKNIFTY03MAY1825200PE_2018-04-30.csv,8,1,7,-119.25,4512.75
BANKNIFTY03MAY1825300CE_2018-04-30.csv,4,3,1,1115.25,35073.75
BANKNIFTY03MAY1825300PE_2018-04-30.csv,10,2,8,-168.0,8784.0
BANKNIFTY03MAY1825400CE_2018-04-30.csv,4,3,1,815.25,26033.25
BANKNIFTY03MAY1825400PE_2018-04-30.csv,7,0,7,-324.75,9717.75
BANKNIFTY03MAY1825500CE_2018-04-30.csv,7,4,3,305.25,34776.75
BANKNIFTY03MAY1825500PE_2018-04-30.csv,10,1,9,-522.0,21690.0
BANKNIFTY03MAY1825600CE_2018-04-30.csv,8,5,3,530.25,25694.25
BANKNIFTY03MAY1825600PE_2018-04-30.csv,7,1,6,-372.0,22755.0
BANKNIFTY03MAY1825700CE_2018-04-30.csv,7,5,2,378.0,14173.5
BANKNIFTY03MAY1825700PE_2018-04-30.csv,9,2,7,-546.0,47706.0
BANKNIFTY03MAY1825800CE_2018-04-30.csv,11,4,7,-38.25,11939.25
BANKNIFTY03MAY1825800PE_2018-04-30.csv,9,1,8,-1420.5,68355.0
BANKNIFTY03MAY1825200CE_2018-05-02.csv,8,3,5,2.25,96632.25
BANKNIFTY03MAY1825300CE_2018-05-02.csv,11,5,6,-89.25,102620.25
BANKNIFTY03MAY1825400CE_2018-05-02.csv,11,6,5,1077.0,79573.5
BANKNIFTY03MAY1825400PE_2018-05-02.csv,10,4,6,80.25,7701.75
BANKNIFTY03MAY1825500CE_2018-05-02.csv,5,3,2,506.25,25833.75
BANKNIFTY03MAY1825500PE_2018-05-02.csv,10,5,5,67.5,13171.5
BANKNIFTY03MAY1825600CE_2018-05-02.csv,10,4,6,-39.0,26247.75
BANKNIFTY03MAY1825600PE_2018-05-02.csv,6,3,3,153.0,14537.25
BANKNIFTY03MAY1825700CE_2018-05-02.csv,8,3,5,-25.5,10837.5
BANKNIFTY03MAY1825700PE_2018-05-02.csv,4,1,3,-157.5,18570.0
BANKNIFTY03MAY1825800CE_2018-05-02.csv,12,4,8,-40.5,7393.5
BANKNIFTY03MAY1825800PE_2018-05-02.csv,12,2,10,-1551.75,70541.25
BANKNIFTY03MAY1825900PE_2018-05-02.csv,13,5,8,141.75,115523.25
BANKNIFTY03MAY1825200CE_2018-05-03.csv,8,5,3,2099.25,95387.25
BANKNIFTY03MAY1825300CE_2018-05-03.csv,8,5,3,1804.5,69687.0
BANKNIFTY03MAY1825400CE_2018-05-03.csv,10,7,3,1526.25,52007.25
BANKNIFTY03MAY1825500CE_2018-05-03.csv,11,6,5,196.5,27406.5
BANKNIFTY03MAY1825500PE_2018-05-03.csv,16,7,9,-21.75,6558.0
BANKNIFTY03MAY1825600CE_2018-05-03.csv,13,6,7,460.5,9615.0
BANKNIFTY03MAY1825600PE_2018-05-03.csv,8,2,6,-211.5,12155.25
BANKNIFTY03MAY1825700PE_2018-05-03.csv,11,3,8,-681.0,35092.5
BANKNIFTY03MAY1825800PE_2018-05-03.csv,8,2,6,-772.5,48057.0
BANKNIFTY10MAY1825100PE_2018-05-04.csv,6,2,4,-67.5,4042.5
BANKNIFTY10MAY1825200PE_2018-05-04.csv,10,4,6,10.5,10000.5
BANKNIFTY10MAY1825300PE_2018-05-04.csv,8,3,5,-84.0,12385.5
BANKNIFTY10MAY1825400CE_2018-05-04.csv,7,4,3,732.0,62989.5
BANKNIFTY10MAY1825400PE_2018-05-04.csv,9,4,5,258.0,19918.5
BANKNIFTY10MAY1825500CE_2018-05-04.csv,10,3,7,-264.0,75052.5
BANKNIFTY10MAY1825500PE_2018-05-04.csv,6,2,4,-128.25,19185.75
BANKNIFTY10MAY1825600CE_2018-05-04.csv,6,4,2,771.75,35106.75
BANKNIFTY10MAY1825600PE_2018-05-04.csv,7,3,4,308.25,29027.25
BANKNIFTY10MAY1825700CE_2018-05-04.csv,6,3,3,276.0,22774.5
BANKNIFTY10MAY1825700PE_2018-05-04.csv,10,3,7,-660.0,55339.5
BANKNIFTY10MAY1825800CE_2018-05-04.csv,7,4,3,294.0,18207.0
BANKNIFTY10MAY1825800PE_2018-05-04.csv,11,3,8,-852.0,84148.5
BANKNIFTY10MAY1825900CE_2018-05-04.csv,8,2,6,-276.0,14636.25
BANKNIFTY10MAY1826000CE_2018-05-04.csv,7,3,4,27.0,7725.0
BANKNIFTY10MAY1825300PE_2018-05-07.csv,7,1,6,-69.75,3629.25
BANKNIFTY10MAY1825400PE_2018-05-07.csv,4,1,3,-48.75,3285.75
BANKNIFTY10MAY1825500CE_2018-05-07.csv,4,2,2,330.75,37029.75
BANKNIFTY10MAY1825500PE_2018-05-07.csv,7,1,6,-291.75,9519.75
BANKNIFTY10MAY1825600CE_2018-05-07.csv,3,2,1,716.25,21240.75
BANKNIFTY10MAY1825600PE_2018-05-07.csv,4,0,4,-360.75,8820.75
BANKNIFTY10MAY1825700CE_2018-05-07.csv,4,1,3,-198.0,19977.0
BANKNIFTY10MAY1825700PE_2018-05-07.csv,8,2,6,-300.75,24773.25
BANKNIFTY10MAY1825800CE_2018-05-07.csv,3,1,2,22.5,10150.5
BANKNIFTY10MAY1825800PE_2018-05-07.csv,6,0,6,-973.5,26383.5
BANKNIFTY10MAY1825900CE_2018-05-07.csv,3,1,2,-1.5,6634.5
BANKNIFTY10MAY1825900PE_2018-05-07.csv,6,0,6,-1167.0,36505.5
BANKNIFTY10MAY1826000CE_2018-05-07.csv,3,1,2,-19.5,4108.5
BANKNIFTY10MAY1826000PE_2018-05-07.csv,6,1,5,-834.75,51153.75
BANKNIFTY10MAY1826100CE_2018-05-07.csv,4,1,3,-24.75,3225.75
BANKNIFTY10MAY1825600PE_2018-05-08.csv,10,2,8,-113.25,7371.75
BANKNIFTY10MAY1825700CE_2018-05-08.csv,7,5,2,1818.0,66126.75
BANKNIFTY10MAY1825700PE_2018-05-08.csv,9,1,8,-197.25,10503.75
BANKNIFTY10MAY1825800CE_2018-05-08.csv,11,7,4,1515.0,74527.5
BANKNIFTY10MAY1825800PE_2018-05-08.csv,6,2,4,54.0,11004.0
BANKNIFTY10MAY1825900CE_2018-05-08.csv,6,3,3,150.0,29376.75
BANKNIFTY10MAY1825900PE_2018-05-08.csv,5,0,5,-471.0,13348.5
BANKNIFTY10MAY1826000CE_2018-05-08.csv,6,3,3,69.0,16936.5
BANKNIFTY10MAY1826000PE_2018-05-08.csv,7,1,6,-606.0,27120.0
BANKNIFTY10MAY1826100CE_2018-05-08.csv,8,3,5,-57.0,14106.0
BANKNIFTY10MAY1826100PE_2018-05-08.csv,9,3,6,-70.5,50293.5
BANKNIFTY10MAY1826200CE_2018-05-08.csv,8,4,4,18.0,7837.5
BANKNIFTY10MAY1826200PE_2018-05-08.csv,11,3,8,-395.25,84110.25
BANKNIFTY10MAY1825700CE_2018-05-09.csv,7,5,2,2144.25,79047.0
BANKNIFTY10MAY1825700PE_2018-05-09.csv,8,1,7,-63.75,2439.75
BANKNIFTY10MAY1825800CE_2018-05-09.csv,7,5,2,1483.5,62131.5
BANKNIFTY10MAY1825800PE_2018-05-09.csv,10,1,9,-202.5,5415.0
BANKNIFTY10MAY1825900CE_2018-05-09.csv,8,6,2,1345.5,47962.5
BANKNIFTY10MAY1825900PE_2018-05-09.csv,5,0,5,-197.25,4681.5
BANKNIFTY10MAY1826000CE_2018-05-09.csv,9,5,4,321.75,32353.5
BANKNIFTY10MAY1826000PE_2018-05-09.csv,8,0,8,-732.75,14229.75
BANKNIFTY10MAY1826100CE_2018-05-09.csv,9,5,4,212.25,18759.75
BANKNIFTY10MAY1826100PE_2018-05-09.csv,10,1,9,-884.25,33347.25
BANKNIFTY10MAY1826200CE_2018-05-09.csv,13,5,8,-47.25,12750.75
BANKNIFTY10MAY1826200PE_2018-05-09.csv,9,0,9,-1641.75,48411.75
BANKNIFTY10MAY1826300PE_2018-05-09.csv,6,0,6,-1455.75,50313.0
BANKNIFTY10MAY1825900CE_2018-05-10.csv,11,5,6,459.75,81450.75
BANKNIFTY10MAY1826000CE_2018-05-10.csv,10,5,5,480.0,47559.0
BANKNIFTY10MAY1826100CE_2018-05-10.csv,9,2,7,-380.25,21098.25
BANKNIFTY10MAY1826100PE_2018-05-10.csv,20,8,12,21.75,5925.0
BANKNIFTY10MAY1826200CE_2018-05-10.csv,22,9,13,-145.5,13271.25
BANKNIFTY10MAY1826200PE_2018-05-10.csv,10,4,6,41.25,15434.25
BANKNIFTY10MAY1826300PE_2018-05-10.csv,9,3,6,-189.0,35326.5
BANKNIFTY10MAY1826400PE_2018-05-10.csv,10,4,6,510.75,68691.0
BANKNIFTY10MAY1826500PE_2018-05-10.csv,9,4,5,963.75,92219.25
BANKNIFTY17MAY1825200PE_2018-05-11.csv,12,3,9,-148.5,8752.5
BANKNIFTY17MAY1825300PE_2018-05-11.csv,10,1,9,-305.25,8750.25
BANKNIFTY17MAY1825400PE_2018-05-11.csv,10,2,8,-267.75,11106.75
BANKNIFTY17MAY1825500PE_2018-05-11.csv,8,2,6,-229.5,11830.5
BANKNIFTY17MAY1825600PE_2018-05-11.csv,9,2,7,-370.5,15768.0
BANKNIFTY17MAY1825700PE_2018-05-11.csv,10,2,8,-435.0,24361.5
BANKNIFTY17MAY1825800PE_2018-05-11.csv,9,2,7,-369.0,27274.5
BANKNIFTY17MAY1825900PE_2018-05-11.csv,9,2,7,-538.5,33520.5
BANKNIFTY17MAY1826000CE_2018-05-11.csv,5,2,3,71.25,60417.75
BANKNIFTY17MAY1826000PE_2018-05-11.csv,6,1,5,-598.5,30190.5
BANKNIFTY17MAY1826100CE_2018-05-11.csv,7,3,4,403.5,72094.5
BANKNIFTY17MAY1826100PE_2018-05-11.csv,6,0,6,-1408.5,33256.5
BANKNIFTY17MAY1826200CE_2018-05-11.csv,5,1,4,-381.75,41584.5
BANKNIFTY17MAY1826200PE_2018-05-11.csv,7,1,6,-1258.5,54664.5
BANKNIFTY17MAY1826300CE_2018-05-11.csv,3,1,2,51.0,19962.75
BANKNIFTY17MAY1826300PE_2018-05-11.csv,7,1,6,-1353.75,68373.0
BANKNIFTY17MAY1826400CE_2018-05-11.csv,7,2,5,-315.0,37593.0
BANKNIFTY17MAY1826500CE_2018-05-11.csv,5,2,3,18.75,20478.0
BANKNIFTY17MAY1826600CE_2018-05-11.csv,6,2,4,-89.25,17436.0
BANKNIFTY17MAY1826700CE_2018-05-11.csv,9,3,6,-163.5,20148.75
BANKNIFTY17MAY1826800CE_2018-05-11.csv,8,3,5,-111.0,13029.0
BANKNIFTY17MAY1826900CE_2018-05-11.csv,7,2,5,-118.5,8370.75
BANKNIFTY17MAY1825400PE_2018-05-14.csv,17,8,9,123.0,10473.75
BANKNIFTY17MAY1825500PE_2018-05-14.csv,12,8,4,218.25,9605.25
BANKNIFTY17MAY1825600PE_2018-05-14.csv,13,8,5,270.0,12615.0
BANKNIFTY17MAY1825700PE_2018-05-14.csv,13,8,5,384.75,16080.75
BANKNIFTY17MAY1825800PE_2018-05-14.csv,12,7,5,435.0,18307.5
BANKNIFTY17MAY1825900PE_2018-05-14.csv,10,7,3,516.0,19320.0
BANKNIFTY17MAY1826000PE_2018-05-14.csv,11,4,7,-23.25,28471.5
BANKNIFTY17MAY1826100PE_2018-05-14.csv,8,5,3,483.75,25145.25
BANKNIFTY17MAY1826200CE_2018-05-14.csv,6,2,4,-169.5,71935.5
BANKNIFTY17MAY1826200PE_2018-05-14.csv,8,4,4,277.5,31182.0
BANKNIFTY17MAY1826300CE_2018-05-14.csv,8,3,5,-9.0,71683.5
BANKNIFTY17MAY1826300PE_2018-05-14.csv,9,5,4,673.5,47197.5
BANKNIFTY17MAY1826400CE_2018-05-14.csv,8,3,5,-47.25,57792.75
BANKNIFTY17MAY1826400PE_2018-05-14.csv,12,7,5,1324.5,73590.0
BANKNIFTY17MAY1826500CE_2018-05-14.csv,6,2,4,-99.0,37303.5
BANKNIFTY17MAY1826500PE_2018-05-14.csv,7,3,4,343.5,52560.0
BANKNIFTY17MAY1826600CE_2018-05-14.csv,7,2,5,-184.5,30996.0
BANKNIFTY17MAY1826600PE_2018-05-14.csv,5,3,2,821.25,49393.5
BANKNIFTY17MAY1826700CE_2018-05-14.csv,5,2,3,-33.0,16891.5
BANKNIFTY17MAY1826800CE_2018-05-14.csv,8,4,4,180.75,19922.25
BANKNIFTY17MAY1826900CE_2018-05-14.csv,8,2,6,-160.5,14140.5
BANKNIFTY17MAY1827000CE_2018-05-14.csv,7,2,5,-81.75,8706.75
BANKNIFTY17MAY1827100CE_2018-05-14.csv,10,4,6,27.0,8844.75
BANKNIFTY17MAY1825600PE_2018-05-15.csv,24,12,12,-15.75,4935.75
BANKNIFTY17MAY1825700PE_2018-05-15.csv,19,10,9,53.25,4457.25
BANKNIFTY17MAY1825800PE_2018-05-15.csv,10,3,7,-14.25,2747.25
BANKNIFTY17MAY1825900PE_2018-05-15.csv,10,5,5,21.0,3584.25
BANKNIFTY17MAY1826000PE_2018-05-15.csv,9,4,5,-58.5,4890.0
BANKNIFTY17MAY1826100PE_2018-05-15.csv,6,2,4,1.5,4071.0
BANKNIFTY17MAY1826200CE_2018-05-15.csv,14,2,12,-4250.25,198846.0
